trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
711399,UNKNOWN,UNKNOWN,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711400,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",IRELAND,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711401,STEALING,STEALING,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",IRELAND,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",ERRAND,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711402,DESTRUCTION,ARSON,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711403,FORGERY,FORGERY,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711404,FORGERY,PERJURY,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,Roman Catholic,M,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711405,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,Roman Catholic,M,"(2.0, 12.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711406,STEALING,SHEEP_STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",STABLE,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711407,ESCAPE,DESERTION,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",IRELAND,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711408,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711409,DESTRUCTION,ARSON,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711410,UNKNOWN,UNKNOWN,"(0.999, 10.0]","(0.999, 3.0]","(1821.999, 1839.0]",IRELAND,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711411,UNKNOWN,UNKNOWN,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711412,STEALING,BURGLARY,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711413,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711414,DESTRUCTION,BREAKING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",IRELAND,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711415,ASSAULT,PICKING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,Roman Catholic,M,"(-0.001, 2.0]","(-0.001, 48.0]",SOLDIER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711416,SEXUAL,RAPE,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711417,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",ERRAND,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711418,STEALING,CATTLE_STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711419,FORGERY,FORGERY,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Roman Catholic,W,"(2.0, 12.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711420,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",IRELAND,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",CLERK,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711421,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",SOLDIER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711422,UNKNOWN,UNKNOWN,"(0.999, 10.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711423,STEALING,CATTLE_STEALING,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Illiterate,Roman Catholic,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711424,ASSAULT,MANSLAUGHTER,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711425,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",IRELAND,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Roman Catholic,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711426,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",ERRAND,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711427,STEALING,BURGLARY,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,Roman Catholic,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711428,UNKNOWN,UNKNOWN,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711429,UNKNOWN,UNKNOWN,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711430,ASSAULT,ASSAULT,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Illiterate,Roman Catholic,M,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711438,ROBBERY,HIGHWAY_ROBBERY,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711439,FINANCE,EMBEZZLEMENT,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711440,STEALING,STEALING,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711441,STEALING,SHEEP_STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711442,ASSAULT,PICKING,"(10.0, 15.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711443,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(28.0, 70.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711444,STEALING,BURGLARY,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711445,STEALING,BURGLARY,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711446,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711447,ROBBERY,ROBBERY,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711448,STEALING,STEALING,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711449,ROBBERY,HIGHWAY_ROBBERY,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711450,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711451,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(0.999, 3.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711452,STEALING,SHEEP_STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHEPHERD,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711453,ROBBERY,ROBBERY,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711454,STEALING,BURGLARY,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711455,UNKNOWN,UNKNOWN,"(0.999, 10.0]","(0.999, 3.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711456,FINANCE,EMBEZZLEMENT,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",CLERK,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711457,STEALING,SHEEP_STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Illiterate,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711458,STEALING,SHEEP_STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,Protestant,W,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711459,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711460,UNKNOWN,UNKNOWN,"(10.0, 15.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711461,ROBBERY,HIGHWAY_ROBBERY,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711462,STEALING,STEALING,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711463,ASSAULT,ASSAULT,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711464,STEALING,BURGLARY,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711465,STEALING,HORSE_STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711466,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711467,FORGERY,FORGERY,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711468,ROBBERY,HIGHWAY_ROBBERY,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711469,PROCESSING,RECEIVING_STOLEN_GOODS,"(0.999, 10.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711470,STEALING,BURGLARY,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711471,STEALING,STEALING,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711472,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711473,STEALING,BURGLARY,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711474,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711475,ROBBERY,HIGHWAY_ROBBERY,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",LONDON,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
711476,PROCESSING,RECEIVING_STOLEN_GOODS,"(10.0, 15.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Illiterate,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
